DB.Class.Key,Symbol.x,Symbol.y
49396034,Slc43a1,SLC43A1
49396035,Trp53i11,TP53I11
49396036,Bud13,BUD13
49396037,Nkx2-4,NKX2-4
49396038,Ugp2,UGP2
49396039,Adsl,ADSL
49396040,Baz1b,BAZ1B
49396041,Plch2,PLCH2
49396042,Tgm1,TGM1
49396043,Stau1,STAU1
49396044,Nobox,NOBOX
49396045,Zfp668,ZNF668
49396046,Exd2,EXD2
49396047,Prr14l,PRR14L
49396048,Ccnt1,CCNT1
49396049,Nelfa,NELFA
49396050,Vcam1,VCAM1
49396051,Med15,MED15
49396052,Gpr107,GPR107
49396053,Nfrkb,NFRKB
49396054,Lipt1,LIPT1
49396055,Angptl4,ANGPTL4
49396056,Fibcd1,FIBCD1
49396057,Fibp,FIBP
49396058,Figla,FIGLA
49396059,Fig4,FIG4
49396060,Vegfd,VEGFD
49396061,Edar,EDAR
49396062,Fip1l1,FIP1L1
49396063,Fitm1,FITM1
49396064,Spata20,SPATA20
49396065,Nmi,NMI
49396066,Rpl5,RPL5
49396067,Fkbp1a,FKBP1C
49396068,Mak,MAK
49396069,Alg11,ALG11
49396070,Msln,MSLN
49396071,Mmp9,MMP9
49396072,Mdh1,MDH1
49396073,Pcsk7,PCSK7
49396074,H2bc22,H2BC13
49396075,H2bc21,H2BC11
49396076,H2bc13,H2BC13
49396077,H2bc12,H2BC13
49396078,H2bc11,H2BC13
49396079,H2bc6,H2BC21
49396080,H2bc3,H2BC3
49396081,H2bc24,H2BC13
49396082,H2bc15,H2BC13
49396083,H2bc18,H2BC18
49396084,H2bc9,H2BC5
49396085,H2bc23,H2BC13
49396086,H2bc14,H2BC5
49396087,H2bc8,H2BC21
49396088,H2bc26,H2BC26
49396089,H2bc7,H2BC13
49396090,H2bc27,H2BC27P
49396091,H2bc4,H2BC5
49396092,Eef1b2,EEF1B2
49396093,Krt34,KRT31
49396094,Cfap74,CFAP74
49396095,Shroom2,SHROOM2
49396096,Mpeg1,MPEG1
49396097,Pfpl,MPEG1
49396098,Socs3,SOCS3
49396099,Ccnc,CCNC
49396100,Mfap4,MFAP4
49396101,Rabggtb,RABGGTB
49396102,Grn,GRN
49396103,Zfp646,ZNF646
49396104,Ifi27,IFI27
49396105,Ifi27l2a,IFI27L2
49396106,Cfap52,CFAP52
49396107,Nfkbia,NFKBIA
49396108,Cluap1,CLUAP1
49396109,Plpp2,PLPP2
49396110,Pcolce,PCOLCE
49396111,Zfand3,ZFAND3
49396112,Parp3,PARP3
49396113,Lamtor4,LAMTOR4
49396114,Tnrc6c,TNRC6C
49396115,G3bp1,G3BP1
49396116,Efhd1,EFHD1
49396117,Cimap1a,CIMAP1A
49396118,Cimap1b,CIMAP1B
49396119,Pcdh18,PCDH18
49396120,Vsig10,VSIG10
49396121,Man1a2,MAN1A2
49396122,Tmc4,TMC4
49396123,Nrsn1,NRSN1
49396124,Pfkfb2,PFKFB2
49396125,Trak2,TRAK2
49396126,Tec,TEC
49396127,Krt78,KRT78
49396128,Krt87,KRT86
49396129,Krt83,KRT83
49396130,Krt85,KRT85
49396131,Krt86,KRT86
49396132,Krt81,KRT81
49396133,Krt82,KRT82
49396134,Tesk1,TESK1
49396135,Ptpn6,PTPN6
49396136,Mx2,MX2
49396137,Ptprf,PTPRF
49396138,Thrb,THRB
49396139,Wdr83,WDR83
49396140,Cldnd1,CLDND1
49396141,Rgs5,RGS5
49396142,Rogdi,ROGDI
49396143,Oxt,OXT
49396144,Tubb4a,TUBB4A
49396145,Tmem50b,TMEM50B
49396146,Tmem50a,TMEM50A
49396147,Nme6,NME6
49396148,Hexd,HEXD
49396149,Ikbkg,IKBKG
49396150,Slain1,SLAIN1
49396151,Vps36,VPS36
49396152,Tbc1d10b,TBC1D10B
49396153,Uaca,UACA
49396154,Naa38,NAA38
49396155,Gas6,GAS6
49396156,Pianp,PIANP
49396157,Otof,OTOF
49396158,Tsc22d1,TSC22D1
49396159,Tspan3,TSPAN3
49396160,Chpf2,CHPF2
49396161,Ctxn2,CTXN2
49396162,Itm2c,ITM2C
49396163,Ggct,GGCT
49396164,Irf2bp2,IRF2BP2
49396165,Fam78b,FAM78B
49396166,Mapre3,MAPRE3
49396167,Arfip2,ARFIP2
49396168,Kidins220,KIDINS220
49396169,R3hdm1,R3HDM1
49396170,Prrt4,PRRT4
49396171,Emsy,EMSY
49396172,Htr6,HTR6
49396173,Zic4,ZIC4
49396174,Klf15,KLF15
49396175,Clpp,CLPP
49396176,Pmch,PMCH
49396177,Sema3e,SEMA3E
49396178,Septin5,SEPTIN5
49396179,Csnk1e,TPTEP2-CSNK1E
49396180,Pdyn,PDYN
49396181,Npdc1,NPDC1
49396182,Osgep,OSGEP
49396183,Rab5a,RAB5A
49396184,Grm1,GRM1
49396185,Hpdl,HPDL
49396186,Cpne2,CPNE2
49396187,Mlf2,MLF2
49396188,Ppfia2,PPFIA2
49396189,Ap1s2,AP1S2
49396190,Cyp39a1,CYP39A1
49396191,Nicol1,NICOL1
49396192,Srd5a3,SRD5A3
49396193,Got2,GOT2
49396194,Sft2d3,SFT2D3
49396195,Lin7b,LIN7B
49396196,Gypc,GYPC
49396197,Ptpru,PTPRU
49396198,Il12b,IL12B
49396199,Psmd4,PSMD4
49396200,Hbb-bt,HBB
49396201,Hbb-bs,HBD
49396202,Hbb-b1,HBB
49396203,Hbb-b2,HBD
49396204,Hbb-bh1,HBG2
49396205,Hbb-bh0,HBG1
49396206,Rcbtb1,RCBTB1
49396207,Use1,USE1
49396208,Per2,PER2
49396209,Smad2,SMAD2
49396210,C2cd5,C2CD5
49396211,Slc6a1,SLC6A1
49396212,Stxbp1,STXBP1
49396213,Dpf3,DPF3
49396214,Lrrc4,LRRC4
49396215,Atl1,ATL1
49396216,Sema6a,SEMA6A
49396217,Sdhb,SDHB
49396218,Zfp219,ZNF219
49396219,AI593442,C11orf87
49396220,Ppp3ca,PPP3CA
49396221,Crebzf,CREBZF
49396222,Dnajc18,DNAJC18
49396223,Ndst1,NDST1
49396224,Plp2,PLP2
49396225,Nell2,NELL2
49396226,Snn,SNN
49396227,Insyn1,INSYN1
49396228,Cul2,CUL2
49396229,Trim9,TRIM9
49396230,Wdr41,WDR41
49396231,Ksr2,KSR2
49396232,Tcea1,TCEA1
49396233,Micos10,MICOS10
49396234,Neurod2,NEUROD2
49396235,Bnip3,BNIP3
49396236,Vgf,VGF
49396237,Cnot11,CNOT11
49396238,Ndufb4,NDUFB4
49396239,Ndufb4b,NDUFB4
49396240,Madd,MADD
49396241,Arhgap42,ARHGAP42
49396242,Vstm2b,VSTM2B
49396243,Tarbp2,TARBP2
49396244,Hapln2,HAPLN2
49396245,Abcc5,ABCC5
49396246,Utp11,UTP11
49396247,Wdr37,WDR37
49396248,Npffr1,NPFFR1
49396249,Calb1,CALB1
49396250,Myl1,MYL1
49396251,Tlcd5,TLCD5
49396252,Mrpl40,MRPL40
49396253,Tpst1,TPST1
49396254,Cttnbp2,CTTNBP2
49396255,Kif2a,KIF2A
49396256,Mpnd,MPND
49396257,Ube2ql1,UBE2QL1
49396258,Nr2e3,NR2E3
49396259,Acsbg2,ACSBG2
49396261,Echs1,ECHS1
49396262,Rab3gap1,RAB3GAP1
49396263,Begain,BEGAIN
49396264,Ttyh3,TTYH3
49396265,Ncam1,NCAM1
49396266,Cdr2l,CDR2L
49396267,Dnajc7,DNAJC7
49396268,Rbl1,RBL1
49396269,Gphn,GPHN
49396270,Slc6a17,SLC6A17
49396271,Prkce,PRKCE
49396272,Psd3,PSD3
49396273,Gabrb2,GABRB2
49396274,Sos1,SOS1
49396275,Sdk2,SDK2
49396276,Qrich1,QRICH1
49396277,Mylk,MYLK
49396278,Sez6,SEZ6
49396279,Smad7,SMAD7
49396280,Loxl3,LOXL3
49396281,Sel1l,SEL1L
49396282,Scg2,SCG2
49396283,Amer3,AMER3
49396284,Slc9a8,SLC9A8
49396285,Ino80c,INO80C
49396286,Slc48a1,SLC48A1
49396287,Mrpl3,MRPL3
49396288,Pop7,POP7
49396289,Syngr2,SYNGR2
49396290,Ttbk2,TTBK2
49396291,Hid1,HID1
49396292,Sin3b,SIN3B
49396293,Gpr88,GPR88
49396294,Rnf7,RNF7
49396295,Rnf7l,RNF7
49396296,Meaf6,MEAF6
49396297,Nt5dc1,NT5DC1
49396298,Gna13,GNA13
49396299,Sys1,SYS1
49396300,Lsm7,LSM7
49396301,Taf1c,TAF1C
49396302,1700017B05Rik,C15orf39
49396303,Moxd1,MOXD1
49396304,Col4a1,COL4A1
49396305,Mxra8,MXRA8
49396306,Ajuba,AJUBA
49396307,Rrs1,RRS1
49396308,Bcat1,BCAT1
49396309,Ubac1,UBAC1
49396310,Septin7,SEPTIN7
49396311,Smg9,SMG9
49396312,Hoxb8,HOXB8
49396313,Slc22a7,SLC22A7
49396314,Foxj1,FOXJ1
49396315,Synrg,SYNRG
49396316,Zc3h3,ZC3H3
49396317,Cfap97,CFAP97
49396318,Nup35,NUP35
49396319,Rnf19a,RNF19A
49396320,Nrip2,NRIP2
49396321,Rcc1,RCC1
49396322,Stradb,STRADB
49396323,G6pdx,G6PD
49396324,G6pd2,G6PD
49396325,Pus3,PUS3
49396326,Lnx1,LNX1
49396327,Pwwp3b,PWWP3B
49396328,Pwwp3a,PWWP3A
49396329,Pwwp4a,PWWP4
49396330,Pwwp4c,PWWP4
49396331,Pwwp4d,PWWP4
49396332,Pwwp4b,PWWP4
49396333,Sik1,SIK1
49396334,Stard8,STARD8
49396335,Slc19a1,SLC19A1
49396336,Lnpk,LNPK
49396337,Myo1c,MYO1C
49396338,Sqor,SQOR
49396339,Mettl3,METTL3
49396340,Rgs7bp,RGS7BP
49396341,Ctdsp1,CTDSP1
49396342,Coro1a,CORO1A
49396343,Chac2,CHAC2
49396344,Lyve1,LYVE1
49396345,Fgr,FGR
49396346,Stat2,STAT2
49396347,Pspc1,PSPC1
49396348,Relb,RELB
49396349,Plcg2,PLCG2
49396350,Rhbg,RHBG
49396351,Mmp23,MMP23B
49396352,Arhgap10,ARHGAP10
49396353,Spr,SPR
49396354,Zfp292,ZNF292
49396355,Lztr1,LZTR1
49396356,Gse1,GSE1
49396357,Pde4b,PDE4B
49396358,Prr12,PRR12
49396359,Mbnl2,MBNL2
49396360,Lzts2,LZTS2
49396361,Ric8b,RIC8B
49396362,Yipf3,YIPF3
49396363,Eif2ak1,EIF2AK1
49396364,Glg1,GLG1
49396365,Zzz3,ZZZ3
49396366,Tdrd6,TDRD6
49396367,Phf21a,PHF21A
49396368,Musk,MUSK
49396369,Cap1,CAP1
49396370,Aqp7,AQP7
49396371,Senp1,SENP1
49396372,Nectin3,NECTIN3
49396373,Zp1,ZP1
49396374,Smim8,SMIM8
49396375,Strada,STRADA
49396376,Mta3,MTA3
49396377,Arhgap1,ARHGAP1
49396378,Pitpnm3,PITPNM3
49396379,Fat2,FAT2
49396380,Sgta,SGTA
49396381,Arhgef25,ARHGEF25
49396382,Tollip,TOLLIP
49396383,Sdf2,SDF2
49396384,Nrdc,NRDC
49396385,Susd6,SUSD6
49396386,Perp,PERP
49396387,Stx2,STX2
49396388,Rin3,RIN3
49396389,Ndufaf1,NDUFAF1
49396390,Rrp8,RRP8
49396391,2310022A10Rik,C19orf47
49396392,S100a13,S100A13
49396393,S100a14,S100A14
49396394,Scyl1,SCYL1
49396395,Plxnb2,PLXNB2
49396396,Kctd4,KCTD4
49396397,Pex26,PEX26
49396398,Ficd,FICD
49396399,Smim7,SMIM7
49396400,Cox7b,COX7B
49396401,Cox7b2,COX7B2
49396402,Rdh14,RDH14
49396403,Med21,MED21
49396404,Ddx6,DDX6
49396405,Mthfd1l,MTHFD1L
49396406,Uqcr11,UQCR11
49396407,Hoxd11,HOXD11
49396408,Wdr48,WDR48
49396409,Fpgs,FPGS
49396410,Gtsf1,GTSF1
49396411,Aplp2,APLP2
49396412,Rprd2,RPRD2
49396413,Rcvrn,RCVRN
49396414,Tapbpl,TAPBPL
49396415,Arhgef17,ARHGEF17
49396416,Ptpn1,PTPN1
49396417,Lactbl1,LACTBL1
49396418,Gnat1,GNAT1
49396419,Plekhb1,PLEKHB1
49396420,Opa1,OPA1
49396421,Rapgef5,RAPGEF5
49396422,Qsox1,QSOX1
49396423,Crem,CREM
49396424,Rpp30,RPP30
49396425,Rin2,RIN2
49396426,Emx2,EMX2
49396427,Dync1h1,DYNC1H1
49396428,B4galt4,B4GALT4
49396429,Serpinb6e,SERPINB6
49396430,Serpinb8,SERPINB8
49396431,Serpinb9b,SERPINB9
49396432,Serpinb6d,SERPINB6
49396433,Serpinb6b,SERPINB6
49396434,Serpinb9,SERPINB9
49396435,Serpinb6c,SERPINB6
49396436,Serpinb6a,SERPINB6
49396437,Serpinb9c,SERPINB9
49396438,Ppme1,PPME1
49396439,Tanc2,TANC2
49396440,Heyl,HEYL
49396441,Prss29,PRSS29P
49396442,Slc38a5,SLC38A5
49396443,Satb1,SATB1
49396444,Rassf10,RASSF10
49396445,Arpc2,ARPC2
49396446,Pon2,PON2
49396447,Pon3,PON3
49396448,Lrp1,LRP1
49396449,Srgn,SRGN
49396450,Luzp1,LUZP1
49396451,Vav3,VAV3
49396452,Jdp2,JDP2
49396453,Slc12a9,SLC12A9
49396454,Mrpl46,MRPL46
49396455,Fam110b,FAM110B
49396456,Psme1,PSME1
49396457,Fbxl9,FBXL9P
49396458,Nup188,NUP188
49396459,Slc17a4,SLC17A4
49396460,Slc17a1,SLC17A1
49396461,Slc17a3,SLC17A3
49396462,Slc17a2,SLC17A2
49396463,Hcls1,HCLS1
49396464,Ppp1r1c,PPP1R1C
49396465,Lmbrd2,LMBRD2
49396466,Dedd,DEDD
49396467,Polr2e,POLR2E
49396468,Fkbp10,FKBP10
49396469,Foxd3,FOXD3
49396470,Foxa1,FOXA1
49396471,Foxd2,FOXD2
49396472,Nt5c1b,NT5C1B-RDH14
49396473,Taf12,TAF12
49396474,Itgb4,ITGB4
49396475,Plin5,PLIN5
49396476,Plin3,PLIN3
49396477,Sec23b,SEC23B
49396478,Gpr34,GPR34
49396479,Il17rc,IL17RC
49396480,Mkrn1,MKRN1
49396481,Mkrn3,MKRN3
49396482,Map4k5,MAP4K5
49396483,Angel2,ANGEL2
49396484,Pold1,POLD1
49396485,Smyd1,SMYD1
49396486,Alox5ap,ALOX5AP
49396487,Noto,NOTO
49396488,Etv2,ETV2
49396489,Gnl3l,GNL3L
49396490,Ube2w,UBE2W
49396491,Mis18bp1,MIS18BP1
49396492,Wdr33,WDR33
49396493,Kri1,KRI1
49396494,Gins3,GINS3
49396495,Tmem35a,TMEM35A
49396496,Mfsd6,MFSD6
49396497,Tlcd4,TLCD4
49396498,Harbi1,HARBI1
49396499,Flt1,FLT1
49396500,Clstn1,CLSTN1
49396501,Nrbf2,NRBF2
49396502,Sgk2,SGK2
49396503,Myh13,MYH13
49396504,Myh3,MYH3
49396505,Fnbp1,FNBP1
49396506,Fndc7,FNDC7
49396507,Zfp64,ZFP64
49396508,Ccbe1,CCBE1
49396509,Zfpm1,ZFPM1
49396510,Zfpm2,ZFPM2
49396511,Cep20,CEP20
49396512,Fosl1,FOSL1
49396513,Foxd1,FOXD1
49396514,Foxf2,FOXF2
49396515,Foxl2,FOXL2
49396516,Foxl3,FOXL3
49396517,Foxm1,FOXM1
49396518,Foxo1,FOXO1
49396519,Foxo6,FOXO6
49396520,Foxp1,FOXP1
49396521,Foxp3,FOXP3
49396522,Foxq1,FOXQ1
49396523,Foxr1,FOXR1
49396524,Foxr2,FOXR2
49396525,Ptgfr,PTGFR
49396526,Pdha1,PDHA1
49396527,Gli3,GLI3
49396528,Supt16,SUPT16H
49396529,Timm10b,TIMM10B
49396530,Pgap2,PGAP2
49396531,Mtor,MTOR
49396532,Bmp1,BMP1
49396533,Wdpcp,WDPCP
49396534,Frk,FRK
49396535,Frmd5,FRMD5
49396536,Frrs1,FRRS1
49396537,Pcp4,PCP4
49396538,Fscn1,FSCN1
49396539,Fscn2,FSCN2
49396540,Lhb,CGB3
49396541,Fshb,FSHB
49396542,Spon1,SPON1
49396543,Tnnc2,TNNC2
49396544,Cog1,COG1
49396545,Pknox2,PKNOX2
49396546,Mrm2,MRM2
49396547,Cmtr2,CMTR2
49396548,Cmtr1,CMTR1
49396549,Stk36,STK36
49396550,Fuca1,FUCA1
49396551,Fut8,FUT8
49396552,Grik1,GRIK1
49396553,Slc9a6,SLC9A6
49396554,Nr1h4,NR1H4
49396555,Nr1h5,NR1H5P
49396556,Fxyd1,FXYD1
49396557,Fyb1,FYB1
49396558,Fyn,FYN
49396559,Fzd4,FZD4
49396560,Fzd1,FZD1
49396561,Fzd9,FZD9
49396562,Fzd5,FZD5
49396563,Fzd3,FZD3
49396564,Fzd8,FZD8
49396565,Fzr1,FZR1
49396566,Bud31,BUD31
49396567,Gna11,GNA11
49396568,Kcna1,KCNA1
49396569,Isg15,ISG15
49396570,Xrcc6,XRCC6
49396571,Gng3,GNG3
49396572,Adgrf2,ADGRF2P
49396573,Adgrf4,ADGRF4
49396574,Adgrf1,ADGRF1
49396575,Adgrf5,ADGRF5
49396576,Hspa12b,HSPA12B
49396577,Gabbr1,GABBR1
49396578,Gpr156,GPR156
49396579,Gabra6,GABRA6
49396580,Gabarap,GABARAP
49396581,Gabarapl1,GABARAPL1
49396582,Gad1,GAD1
49396583,Gad2,GAD2
49396584,Gadd45a,GADD45A
49396585,Gadd45g,GADD45G
49396586,Gal3st1,GAL3ST1
49396587,Gpc2,GPC2
49396588,Gal,GAL
49396589,Galnt17,GALNT17
49396590,Galnt18,GALNT18
49396591,Gna12,GNA12
49396592,Gna15,GNA15
49396593,Gnai3,GNAI3
49396594,Gnao1,GNAO1
49396595,Gnal,GNAL
49396596,Gnaq,GNAQ
49396597,Gnas,GNAS
49396598,Gnat2,GNAT2
49396599,Gnaz,GNAZ
49396600,Galr1,GALR1
49396601,B4galt6,B4GALT6
49396602,Tac1,TAC1
49396603,Ganab,GANAB
49396604,Psmd10,PSMD10
49396605,Ralgapa1,RALGAPA1
49396606,Gars1,GARS1
49396607,Gas2,GAS2
49396608,Gas7,GAS7
49396609,Wfikkn2,WFIKKN2
49396610,Wfikkn1,WFIKKN1
49396611,Asz1,ASZ1
49396612,Gata2,GATA2
49396613,Gatad2a,GATAD2A
49396614,Castor2,CASTOR3P
49396615,Castor1,CASTOR1
49396616,Gba1,GBA1
49396617,Cfi,CFI
49396618,Ldlrad4,LDLRAD4
49396619,H4c18,H4C15
49396620,H4c11,H4C15
49396621,H4c6,H4C13
49396622,H4c12,H4C13
49396623,H4c9,H4C12
49396624,H4c17,H4C12
49396625,H4c4,H4C12
49396626,H4c2,H4C11
49396627,H4c1,H4C11
49396628,H4c3,H4C1
49396629,H4c16,H4C1
49396630,H4c8,H4C1
49396631,H4c14,H4C1
49396632,Nipsnap2,NIPSNAP2
49396633,Prr13,PRR13
49396634,Nr0b2,NR0B2
49396635,Ndufaf6,NDUFAF6
49396636,Nopchap1,NOPCHAP1
49396637,Shtn1,SHTN1
49396638,Bbln,BBLN
49396639,Crebrf,CREBRF
49396640,Cep15,CEP15
49396641,Ncor2,NCOR2
49396642,Bicral,BICRAL
49396643,Tmsb10,TMSB10
49396644,Cemip,CEMIP
49396645,Ap5z1,AP5Z1
49396646,Cfap92,CFAP92
49396647,Meiob,MEIOB
49396648,Tmem74b,TMEM74B
49396649,Smad4,SMAD4
49396650,Tmem94,TMEM94
49396651,Tti1,TTI1
49396652,Trir,TRIR
49396653,Fam222b,FAM222B
49396654,Focad,FOCAD
49396655,Trappc14,TRAPPC14
49396656,Tmem150c,TMEM150C
49396657,Pgr,PGR
49396658,Rora,RORA
49396659,Nr2c2,NR2C2
49396660,Vdr,VDR
49396661,Kat2a,KAT2A
49396662,Ncoa6,NCOA6
49396663,Ppargc1a,PPARGC1A
49396664,Slc17a9,SLC17A9
49396665,Prorp,PRORP
49396666,Cfap107,CFAP107
49396667,Nexmif,NEXMIF
49396668,Fam171a1,FAM171A1
49396669,Rpp25,RPP25
49396670,Washc4,WASHC4
49396671,2210408I21Rik,KIAA0825
49396672,Cipc,CIPC
49396673,Cep295,CEP295
49396674,Jcad,JCAD
49396675,Helz2,HELZ2
49396676,Faxc,FAXC
49396677,Lrrc73,LRRC73
49396678,Sanbr,SANBR
49396679,Cfap43,CFAP43
49396680,D7Ertd443e,C10orf90
49396681,Spidr,SPIDR
49396682,4930578I06Rik,C8orf74
49396683,Cfap68,CFAP68
49396684,2310011J03Rik,C19orf25
49396685,Peak1,PEAK1
49396686,Mosmo,MOSMO
49396687,Ccdc186,CCDC186
49396688,Gm525,C17orf67
49396689,Ric1,RIC1
49396690,Erg28,ERG28
49396691,Ccdc175,CCDC175
49396692,Edrf1,EDRF1
49396693,Grm2,GRM2
49396694,Gucy2f,GUCY2F
49396696,Gucy2e,GUCY2D
49396697,Lyset,LYSET
49396698,Guca1a,GUCA1A
49396699,Guca1b,GUCA1B
49396700,Gcdh,GCDH
49396701,Gcg,GCG
49396702,Gcgr,GCGR
49396703,Ccndbp1,CCNDBP1
49396704,Gmcl1,GMCL1
49396705,Gcm2,GCM2
49396706,Gcn1,GCN1
49396707,Nr6a1,NR6A1
49396708,Csf3r,CSF3R
49396709,Mstn,MSTN
49396710,Gdnf,GDNF
49396711,Gdpd3,GDPD3
49396712,Mmp2,MMP2
49396713,Nlrp14,NLRP14
49396714,Nlrp12,NLRP12
49396715,Nlrp4e,NLRP4
49396716,Nlrp4c,NLRP4
49396717,Nlrp3,NLRP3
49396718,Nlrp4a,NLRP4
49396719,Nlrp9c,NLRP9
49396720,Nlrp5,NLRP5
49396721,Gtf3a,GTF3A
49396722,Gfi1,GFI1
49396723,Gfra2,GFRA2
49396724,Gfra4,GFRA4
49396725,Gfus,GFUS
49396726,Gga3,GGA3
49396727,Ggt1,GGT2P
49396728,Pggt1b,PGGT1B
49396729,Ggt5,GGT5
49396730,Gh,CSHL1
49396731,Ghdc,GHDC
49396732,Ghr,GHR
49396733,Ghrhr,GHRHR
49396734,Ghsr,GHSR
49396735,Golgb1,GOLGB1
49396736,Gigyf1,GIGYF1
49396737,Ifi30,IFI30
49396738,Tsc22d3,TSC22D3
49396739,Gipc2,GIPC2
49396740,Git2,GIT2
49396741,Tnfrsf18,TNFRSF18
49396742,Tnfsf18,TNFSF18
49396743,Ucma,UCMA
49396744,Glcci1,GLCCI1
49396745,Glce,GLCE
49396746,Gclm,GCLM
49396747,Gle1,GLE1
49396748,Hepacam,HEPACAM
49396749,Glmn,GLMN
49396750,Gls,GLS
49396751,Gls2,GLS2
49396752,Gxylt1,GXYLT1
49396753,Gxylt2,GXYLT2
49396754,Gltp,GLTP
49396755,Gltpd2,GLTPD2
49396756,Bicra,BICRA
49396757,Lgsn,LGSN
49396758,Gria1,GRIA1
49396759,Gria2,GRIA2
49396760,Gria3,GRIA3
49396761,Gria4,GRIA4
49396762,Grid2,GRID2
49396763,Slc2a10,SLC2A10
49396764,Slc2a2,SLC2A2
49396765,Slc2a3,SLC2A3
49396766,Slc2a6,SLC2A6
49396767,Glrx5,GLRX5
49396768,Slc6a9,SLC6A9
49396769,Slc6a5,SLC6A5
49396770,St3gal5,ST3GAL5
49396771,Gmppa,GMPPA
49396772,Rack1,RACK1
49396773,Gnb3,GNB3
49396774,Gnb4,GNB4
49396775,Gnb5,GNB5
49396776,Gng11,GNG11
49396777,Gngt1,GNGT1
49396778,Gng12,GNG12
49396779,Gng13,GNG13
49396780,Gngt2,GNGT2
49396781,Gnrhr,GNRHR
49396782,Gns,GNS
49396783,Mboat4,MBOAT4
49396784,Cdc26,CDC26
49396785,Slc24a5,SLC24A5
49396786,Golga7b,GOLGA7B
49396787,Golim4,GOLIM4
49396788,Golph3,GOLPH3
49396789,Golt1b,GOLT1B
49396790,Fshr,FSHR
49396791,Cga,CGA
49396792,Mbtps1,MBTPS1
49396793,Il6st,IL6ST
49396794,Lrp2,LRP2
49396795,Cybb,CYBB
49396796,Gpa33,GPA33
49396797,Gpc1,GPC1
49396798,Gpc6,GPC6
49396799,Gpd1,GPD1
49396800,Gper1,GPER1
49396801,Pigk,PIGK
49396802,Cmklr2,CMKLR2
49396803,Qrfpr,QRFPR
49396804,Qrfprl,QRFPR
49396805,Adgrg4,ADGRG4
49396806,Adgrf3,ADGRF3
49396807,Adgra2,ADGRA2
49396808,Adgra3,ADGRA3
49396809,Stx7,STX7
49396810,Adgrd1,ADGRD1
49396811,Gpr137,GPR137
49396812,Gpr158,GPR158
49396813,Gpr161,GPR161
49396814,Tpra1,TPRA1
49396815,Gpr3,GPR3
49396816,Gpr22,GPR22
49396817,Mchr1,MCHR1
49396818,Adgrg2,ADGRG2
49396819,Npbwr1,NPBWR1
49396820,Npffr2,NPFFR2
49396821,Hcar2,HCAR3
49396822,Hcar1,HCAR1
49396823,Adgrg3,ADGRG3
49396824,Adgrv1,ADGRV1
49396825,Armc10,ARMC10
49396826,Gprc5b,GPRC5B
49396827,Gprin3,GPRIN3
49396828,Gpt,GPT
49396829,Gfral,GFRAL
49396830,Gramd2a,GRAMD2A
49396831,Grap,GRAPL
49396832,Tamalin,TAMALIN
49396833,Grb10,GRB10
49396834,Grem1,GREM1
49396835,Grem2,GREM2
49396836,Grhl2,GRHL2
49396837,Hey2,HEY2
49396838,Grik2,GRIK2
49396839,Grin2b,GRIN2B
49396840,Grin2c,GRIN2C
49396841,Grin3b,GRIN3B
49396842,Grina,GRINA
49396843,Myzap,MYZAP
49396844,Ncoa2,NCOA2
49396845,Grk4,GRK4
49396846,Grm5,GRM5
49396847,Grm8,GRM8
49396848,Grtp1,GRTP1
49396849,Glrx2,GLRX2
49396850,Glrx3,GLRX3
49396851,Grxcr1,GRXCR1
49396852,Gsx1,GSX1
49396853,Gsx2,GSX2
49396854,Gsk3a,GSK3A
49396855,Gspt1,GSPT1
49396856,Gsta13,GSTA3
49396857,Gsta5,GSTA5
49396858,Gsta3,GSTA1
49396860,Gsta1,GSTA5
49396861,Gsta2,GSTA2
49396862,Gstp3,GSTP1
49396863,Pomgnt2,POMGNT2
49396864,Gtf2f2,GTF2F2
49396865,Lhcgr,LHCGR
49396866,Gtpbp2,GTPBP2
49396867,Mtg1,MTG1
49396868,Gucy1a1,GUCY1A1
49396869,Gucy1b1,GUCY1B1
49396870,Gucy2c,GUCY2C
49396871,Guk1,GUK1
49396872,Gulp1,GULP1
49396873,Large2,LARGE2
49396874,Dbx2,DBX2
49396875,H2ac19,H2AC18
49396876,H2ac21,H2AC21
49396877,H2ac25,H2AC25
49396878,H2ac20,H2AC20
49396879,H2ac18,H2AC18
49396880,Macroh2a2,MACROH2A2
49396881,H2az2,H2AZ2
49396882,H2az1,H2AZ1
49396883,H2ax,H2AX
49396884,H2ac4,H2AC4
49396885,H2ac6,H2AC4
49396886,H2ac13,H2AC4
49396887,H2ac22,H2AC4
49396888,H2ac8,H2AC4
49396889,H2ac23,H2AC8
49396890,H2ac10,H2AC7
49396891,H2ac11,H2AC4
49396893,H2ac15,H2AC4
49396894,H2ac24,H2AC4
49396895,H2ac7,H2AC4
49396897,H2aj,H2AJ
49396898,H2bc1,H2BC1
49396899,H3c7,H3C15
49396900,H3c13,H3C14
49396901,H3c6,H3C15
49396902,H3c4,H3C15
49396903,H3c3,H3C13
49396904,H3c2,H3C15
49396905,H3c14,H3C15
49396906,H3c15,H3C14
49396907,Zfp367,ZNF367
49396908,Slc5a7,SLC5A7
49396909,Hsd17b10,HSD17B10
49396910,Hadh,HADH
49396911,Plekha7,PLEKHA7
49396912,Spint1,SPINT1
49396913,Hamp2,HAMP
49396914,Hamp,HAMP
49396915,Copb1,COPB1
49396916,Hp,HPR
49396917,Ush1c,USH1C
49396918,Mnx1,MNX1
